#    L    TT             EE             BB             TE          
  8546    0.25722E+00    0.28515E-02    0.22849E-02   -0.34901E-02
  8547    0.25722E+00    0.28504E-02    0.22840E-02   -0.34886E-02
  8548    0.25724E+00    0.28493E-02    0.22831E-02   -0.34871E-02
  8549    0.25727E+00    0.28482E-02    0.22822E-02   -0.34856E-02
  8550    0.25732E+00    0.28472E-02    0.22813E-02   -0.34840E-02
  8551    0.25738E+00    0.28461E-02    0.22804E-02   -0.34823E-02
  8552    0.25744E+00    0.28450E-02    0.22795E-02   -0.34807E-02
  8553    0.25750E+00    0.28440E-02    0.22786E-02   -0.34790E-02
  8554    0.25755E+00    0.28429E-02    0.22777E-02   -0.34774E-02
  8555    0.25759E+00    0.28419E-02    0.22768E-02   -0.34758E-02
  8556    0.25761E+00    0.28408E-02    0.22759E-02   -0.34742E-02
  8557    0.25761E+00    0.28398E-02    0.22750E-02   -0.34726E-02
  8558    0.25758E+00    0.28387E-02    0.22741E-02   -0.34712E-02
  8559    0.25752E+00    0.28377E-02    0.22732E-02   -0.34698E-02
  8560    0.25743E+00    0.28366E-02    0.22723E-02   -0.34684E-02
  8561    0.25732E+00    0.28355E-02    0.22715E-02   -0.34671E-02
  8562    0.25717E+00    0.28345E-02    0.22706E-02   -0.34659E-02
  8563    0.25700E+00    0.28334E-02    0.22697E-02   -0.34647E-02
  8564    0.25681E+00    0.28324E-02    0.22688E-02   -0.34636E-02
  8565    0.25660E+00    0.28313E-02    0.22679E-02   -0.34625E-02
  8566    0.25637E+00    0.28302E-02    0.22670E-02   -0.34615E-02
  8567    0.25614E+00    0.28291E-02    0.22661E-02   -0.34605E-02
  8568    0.25590E+00    0.28281E-02    0.22652E-02   -0.34594E-02
  8569    0.25567E+00    0.28270E-02    0.22643E-02   -0.34584E-02
  8570    0.25544E+00    0.28259E-02    0.22634E-02   -0.34573E-02
  8571    0.25523E+00    0.28248E-02    0.22626E-02   -0.34562E-02
  8572    0.25503E+00    0.28237E-02    0.22617E-02   -0.34550E-02
  8573    0.25486E+00    0.28227E-02    0.22608E-02   -0.34538E-02
  8574    0.25472E+00    0.28216E-02    0.22599E-02   -0.34525E-02
  8575    0.25460E+00    0.28205E-02    0.22590E-02   -0.34511E-02
  8576    0.25451E+00    0.28194E-02    0.22581E-02   -0.34497E-02
  8577    0.25445E+00    0.28183E-02    0.22572E-02   -0.34481E-02
  8578    0.25442E+00    0.28173E-02    0.22563E-02   -0.34465E-02
  8579    0.25441E+00    0.28162E-02    0.22554E-02   -0.34448E-02
  8580    0.25443E+00    0.28151E-02    0.22545E-02   -0.34430E-02
  8581    0.25447E+00    0.28141E-02    0.22536E-02   -0.34412E-02
  8582    0.25452E+00    0.28130E-02    0.22527E-02   -0.34393E-02
  8583    0.25458E+00    0.28120E-02    0.22518E-02   -0.34374E-02
  8584    0.25465E+00    0.28109E-02    0.22509E-02   -0.34355E-02
  8585    0.25471E+00    0.28098E-02    0.22500E-02   -0.34336E-02
  8586    0.25477E+00    0.28088E-02    0.22491E-02   -0.34317E-02
  8587    0.25481E+00    0.28077E-02    0.22482E-02   -0.34298E-02
  8588    0.25483E+00    0.28067E-02    0.22473E-02   -0.34279E-02
  8589    0.25483E+00    0.28056E-02    0.22464E-02   -0.34261E-02
  8590    0.25480E+00    0.28046E-02    0.22455E-02   -0.34243E-02
  8591    0.25475E+00    0.28035E-02    0.22446E-02   -0.34226E-02
  8592    0.25466E+00    0.28024E-02    0.22437E-02   -0.34210E-02
  8593    0.25455E+00    0.28014E-02    0.22428E-02   -0.34195E-02
  8594    0.25440E+00    0.28003E-02    0.22419E-02   -0.34180E-02
  8595    0.25423E+00    0.27992E-02    0.22410E-02   -0.34165E-02
  8596    0.25404E+00    0.27981E-02    0.22401E-02   -0.34151E-02
  8597    0.25382E+00    0.27971E-02    0.22392E-02   -0.34138E-02
  8598    0.25360E+00    0.27960E-02    0.22383E-02   -0.34125E-02
  8599    0.25336E+00    0.27949E-02    0.22374E-02   -0.34112E-02
  8600    0.25312E+00    0.27938E-02    0.22366E-02   -0.34099E-02
  8601    0.25288E+00    0.27927E-02    0.22357E-02   -0.34086E-02
  8602    0.25264E+00    0.27916E-02    0.22348E-02   -0.34072E-02
  8603    0.25242E+00    0.27905E-02    0.22339E-02   -0.34059E-02
  8604    0.25222E+00    0.27894E-02    0.22330E-02   -0.34044E-02
  8605    0.25205E+00    0.27883E-02    0.22321E-02   -0.34029E-02
  8606    0.25190E+00    0.27872E-02    0.22312E-02   -0.34014E-02
  8607    0.25177E+00    0.27861E-02    0.22303E-02   -0.33997E-02
  8608    0.25168E+00    0.27850E-02    0.22294E-02   -0.33980E-02
  8609    0.25162E+00    0.27839E-02    0.22285E-02   -0.33962E-02
  8610    0.25159E+00    0.27828E-02    0.22276E-02   -0.33943E-02
  8611    0.25158E+00    0.27817E-02    0.22267E-02   -0.33924E-02
  8612    0.25160E+00    0.27806E-02    0.22258E-02   -0.33903E-02
  8613    0.25164E+00    0.27795E-02    0.22249E-02   -0.33882E-02
  8614    0.25169E+00    0.27784E-02    0.22240E-02   -0.33861E-02
  8615    0.25176E+00    0.27773E-02    0.22231E-02   -0.33839E-02
  8616    0.25182E+00    0.27762E-02    0.22222E-02   -0.33817E-02
  8617    0.25189E+00    0.27751E-02    0.22213E-02   -0.33796E-02
  8618    0.25195E+00    0.27740E-02    0.22204E-02   -0.33774E-02
  8619    0.25199E+00    0.27729E-02    0.22195E-02   -0.33752E-02
  8620    0.25202E+00    0.27718E-02    0.22185E-02   -0.33731E-02
  8621    0.25202E+00    0.27707E-02    0.22176E-02   -0.33710E-02
  8622    0.25200E+00    0.27696E-02    0.22167E-02   -0.33690E-02
  8623    0.25195E+00    0.27685E-02    0.22158E-02   -0.33671E-02
  8624    0.25187E+00    0.27674E-02    0.22149E-02   -0.33652E-02
  8625    0.25176E+00    0.27663E-02    0.22140E-02   -0.33634E-02
  8626    0.25161E+00    0.27652E-02    0.22131E-02   -0.33616E-02
  8627    0.25145E+00    0.27641E-02    0.22122E-02   -0.33599E-02
  8628    0.25125E+00    0.27629E-02    0.22113E-02   -0.33583E-02
  8629    0.25104E+00    0.27618E-02    0.22104E-02   -0.33568E-02
  8630    0.25081E+00    0.27607E-02    0.22095E-02   -0.33552E-02
  8631    0.25056E+00    0.27596E-02    0.22086E-02   -0.33537E-02
  8632    0.25032E+00    0.27584E-02    0.22077E-02   -0.33522E-02
  8633    0.25008E+00    0.27573E-02    0.22068E-02   -0.33507E-02
  8634    0.24984E+00    0.27561E-02    0.22059E-02   -0.33491E-02
  8635    0.24962E+00    0.27550E-02    0.22050E-02   -0.33476E-02
  8636    0.24941E+00    0.27538E-02    0.22041E-02   -0.33460E-02
  8637    0.24923E+00    0.27527E-02    0.22032E-02   -0.33443E-02
  8638    0.24907E+00    0.27515E-02    0.22023E-02   -0.33425E-02
  8639    0.24895E+00    0.27504E-02    0.22014E-02   -0.33407E-02
  8640    0.24885E+00    0.27492E-02    0.22005E-02   -0.33388E-02
  8641    0.24878E+00    0.27480E-02    0.21996E-02   -0.33368E-02
  8642    0.24875E+00    0.27469E-02    0.21987E-02   -0.33348E-02
  8643    0.24874E+00    0.27457E-02    0.21978E-02   -0.33326E-02
  8644    0.24876E+00    0.27446E-02    0.21969E-02   -0.33304E-02
  8645    0.24880E+00    0.27434E-02    0.21960E-02   -0.33282E-02
  8646    0.24885E+00    0.27423E-02    0.21951E-02   -0.33259E-02
  8647    0.24892E+00    0.27411E-02    0.21941E-02   -0.33235E-02
  8648    0.24899E+00    0.27399E-02    0.21932E-02   -0.33212E-02
  8649    0.24906E+00    0.27388E-02    0.21923E-02   -0.33188E-02
  8650    0.24912E+00    0.27376E-02    0.21914E-02   -0.33165E-02
  8651    0.24917E+00    0.27365E-02    0.21905E-02   -0.33142E-02
  8652    0.24920E+00    0.27353E-02    0.21896E-02   -0.33119E-02
  8653    0.24921E+00    0.27341E-02    0.21887E-02   -0.33097E-02
  8654    0.24919E+00    0.27330E-02    0.21877E-02   -0.33075E-02
  8655    0.24915E+00    0.27318E-02    0.21868E-02   -0.33055E-02
  8656    0.24907E+00    0.27306E-02    0.21859E-02   -0.33034E-02
  8657    0.24896E+00    0.27295E-02    0.21850E-02   -0.33015E-02
  8658    0.24882E+00    0.27283E-02    0.21841E-02   -0.32997E-02
  8659    0.24866E+00    0.27271E-02    0.21832E-02   -0.32979E-02
  8660    0.24847E+00    0.27259E-02    0.21823E-02   -0.32962E-02
  8661    0.24825E+00    0.27247E-02    0.21814E-02   -0.32945E-02
  8662    0.24802E+00    0.27235E-02    0.21804E-02   -0.32929E-02
  8663    0.24778E+00    0.27223E-02    0.21795E-02   -0.32913E-02
  8664    0.24753E+00    0.27211E-02    0.21786E-02   -0.32897E-02
  8665    0.24729E+00    0.27199E-02    0.21777E-02   -0.32881E-02
  8666    0.24705E+00    0.27187E-02    0.21768E-02   -0.32865E-02
  8667    0.24682E+00    0.27175E-02    0.21759E-02   -0.32849E-02
  8668    0.24661E+00    0.27163E-02    0.21750E-02   -0.32832E-02
  8669    0.24642E+00    0.27150E-02    0.21741E-02   -0.32815E-02
  8670    0.24626E+00    0.27138E-02    0.21731E-02   -0.32798E-02
  8671    0.24613E+00    0.27126E-02    0.21722E-02   -0.32779E-02
  8672    0.24603E+00    0.27114E-02    0.21713E-02   -0.32760E-02
  8673    0.24596E+00    0.27102E-02    0.21704E-02   -0.32740E-02
  8674    0.24592E+00    0.27089E-02    0.21694E-02   -0.32719E-02
  8675    0.24591E+00    0.27077E-02    0.21685E-02   -0.32698E-02
  8676    0.24593E+00    0.27065E-02    0.21676E-02   -0.32676E-02
  8677    0.24597E+00    0.27053E-02    0.21667E-02   -0.32653E-02
  8678    0.24602E+00    0.27041E-02    0.21657E-02   -0.32631E-02
  8679    0.24609E+00    0.27028E-02    0.21648E-02   -0.32607E-02
  8680    0.24616E+00    0.27016E-02    0.21639E-02   -0.32584E-02
  8681    0.24624E+00    0.27004E-02    0.21629E-02   -0.32561E-02
  8682    0.24630E+00    0.26992E-02    0.21620E-02   -0.32537E-02
  8683    0.24635E+00    0.26980E-02    0.21611E-02   -0.32515E-02
  8684    0.24639E+00    0.26967E-02    0.21601E-02   -0.32492E-02
  8685    0.24641E+00    0.26955E-02    0.21592E-02   -0.32470E-02
  8686    0.24639E+00    0.26943E-02    0.21583E-02   -0.32449E-02
  8687    0.24635E+00    0.26931E-02    0.21573E-02   -0.32429E-02
  8688    0.24628E+00    0.26918E-02    0.21564E-02   -0.32409E-02
  8689    0.24618E+00    0.26906E-02    0.21555E-02   -0.32391E-02
  8690    0.24604E+00    0.26894E-02    0.21545E-02   -0.32373E-02
  8691    0.24588E+00    0.26881E-02    0.21536E-02   -0.32356E-02
  8692    0.24569E+00    0.26869E-02    0.21527E-02   -0.32339E-02
  8693    0.24548E+00    0.26856E-02    0.21518E-02   -0.32323E-02
  8694    0.24525E+00    0.26844E-02    0.21508E-02   -0.32308E-02
  8695    0.24501E+00    0.26831E-02    0.21499E-02   -0.32293E-02
  8696    0.24476E+00    0.26819E-02    0.21490E-02   -0.32279E-02
  8697    0.24451E+00    0.26806E-02    0.21480E-02   -0.32264E-02
  8698    0.24427E+00    0.26793E-02    0.21471E-02   -0.32249E-02
  8699    0.24404E+00    0.26781E-02    0.21462E-02   -0.32235E-02
  8700    0.24383E+00    0.26768E-02    0.21452E-02   -0.32219E-02
  8701    0.24364E+00    0.26756E-02    0.21443E-02   -0.32204E-02
  8702    0.24347E+00    0.26743E-02    0.21434E-02   -0.32188E-02
  8703    0.24334E+00    0.26730E-02    0.21424E-02   -0.32171E-02
  8704    0.24323E+00    0.26718E-02    0.21415E-02   -0.32153E-02
  8705    0.24316E+00    0.26705E-02    0.21405E-02   -0.32135E-02
  8706    0.24312E+00    0.26692E-02    0.21396E-02   -0.32116E-02
  8707    0.24310E+00    0.26680E-02    0.21386E-02   -0.32097E-02
  8708    0.24312E+00    0.26667E-02    0.21377E-02   -0.32076E-02
  8709    0.24315E+00    0.26655E-02    0.21367E-02   -0.32056E-02
  8710    0.24321E+00    0.26642E-02    0.21358E-02   -0.32035E-02
  8711    0.24327E+00    0.26630E-02    0.21348E-02   -0.32014E-02
  8712    0.24335E+00    0.26617E-02    0.21339E-02   -0.31992E-02
  8713    0.24342E+00    0.26604E-02    0.21329E-02   -0.31971E-02
  8714    0.24349E+00    0.26592E-02    0.21320E-02   -0.31950E-02
  8715    0.24355E+00    0.26579E-02    0.21310E-02   -0.31929E-02
  8716    0.24359E+00    0.26567E-02    0.21300E-02   -0.31909E-02
  8717    0.24360E+00    0.26554E-02    0.21291E-02   -0.31889E-02
  8718    0.24360E+00    0.26542E-02    0.21281E-02   -0.31870E-02
  8719    0.24356E+00    0.26529E-02    0.21272E-02   -0.31852E-02
  8720    0.24349E+00    0.26516E-02    0.21262E-02   -0.31834E-02
  8721    0.24339E+00    0.26504E-02    0.21253E-02   -0.31818E-02
  8722    0.24326E+00    0.26491E-02    0.21243E-02   -0.31802E-02
  8723    0.24310E+00    0.26479E-02    0.21234E-02   -0.31787E-02
  8724    0.24292E+00    0.26466E-02    0.21224E-02   -0.31773E-02
  8725    0.24271E+00    0.26453E-02    0.21214E-02   -0.31760E-02
  8726    0.24248E+00    0.26441E-02    0.21205E-02   -0.31747E-02
  8727    0.24224E+00    0.26428E-02    0.21195E-02   -0.31735E-02
  8728    0.24200E+00    0.26415E-02    0.21186E-02   -0.31723E-02
  8729    0.24175E+00    0.26403E-02    0.21176E-02   -0.31711E-02
  8730    0.24151E+00    0.26390E-02    0.21167E-02   -0.31699E-02
  8731    0.24127E+00    0.26377E-02    0.21157E-02   -0.31687E-02
  8732    0.24106E+00    0.26364E-02    0.21148E-02   -0.31674E-02
  8733    0.24086E+00    0.26352E-02    0.21138E-02   -0.31662E-02
  8734    0.24070E+00    0.26339E-02    0.21128E-02   -0.31648E-02
  8735    0.24056E+00    0.26326E-02    0.21119E-02   -0.31634E-02
  8736    0.24045E+00    0.26314E-02    0.21109E-02   -0.31620E-02
  8737    0.24037E+00    0.26301E-02    0.21099E-02   -0.31605E-02
  8738    0.24032E+00    0.26289E-02    0.21090E-02   -0.31589E-02
  8739    0.24030E+00    0.26276E-02    0.21080E-02   -0.31572E-02
  8740    0.24031E+00    0.26264E-02    0.21070E-02   -0.31555E-02
  8741    0.24035E+00    0.26251E-02    0.21060E-02   -0.31538E-02
  8742    0.24040E+00    0.26239E-02    0.21051E-02   -0.31520E-02
  8743    0.24046E+00    0.26226E-02    0.21041E-02   -0.31501E-02
  8744    0.24053E+00    0.26214E-02    0.21031E-02   -0.31483E-02
  8745    0.24061E+00    0.26201E-02    0.21021E-02   -0.31465E-02
  8746    0.24067E+00    0.26189E-02    0.21012E-02   -0.31447E-02
  8747    0.24073E+00    0.26176E-02    0.21002E-02   -0.31429E-02
  8748    0.24077E+00    0.26164E-02    0.20992E-02   -0.31412E-02
  8749    0.24079E+00    0.26152E-02    0.20982E-02   -0.31395E-02
  8750    0.24079E+00    0.26139E-02    0.20972E-02   -0.31379E-02
  8751    0.24076E+00    0.26127E-02    0.20963E-02   -0.31364E-02
  8752    0.24069E+00    0.26114E-02    0.20953E-02   -0.31349E-02
  8753    0.24060E+00    0.26102E-02    0.20943E-02   -0.31336E-02
  8754    0.24047E+00    0.26090E-02    0.20933E-02   -0.31323E-02
  8755    0.24032E+00    0.26077E-02    0.20923E-02   -0.31311E-02
  8756    0.24014E+00    0.26065E-02    0.20914E-02   -0.31300E-02
  8757    0.23993E+00    0.26053E-02    0.20904E-02   -0.31290E-02
  8758    0.23971E+00    0.26040E-02    0.20894E-02   -0.31280E-02
  8759    0.23947E+00    0.26028E-02    0.20884E-02   -0.31271E-02
  8760    0.23922E+00    0.26016E-02    0.20875E-02   -0.31262E-02
  8761    0.23897E+00    0.26003E-02    0.20865E-02   -0.31253E-02
  8762    0.23873E+00    0.25991E-02    0.20855E-02   -0.31244E-02
  8763    0.23850E+00    0.25979E-02    0.20845E-02   -0.31235E-02
  8764    0.23828E+00    0.25966E-02    0.20835E-02   -0.31226E-02
  8765    0.23808E+00    0.25954E-02    0.20826E-02   -0.31216E-02
  8766    0.23791E+00    0.25942E-02    0.20816E-02   -0.31206E-02
  8767    0.23776E+00    0.25930E-02    0.20806E-02   -0.31195E-02
  8768    0.23765E+00    0.25918E-02    0.20796E-02   -0.31184E-02
  8769    0.23757E+00    0.25905E-02    0.20786E-02   -0.31172E-02
  8770    0.23751E+00    0.25893E-02    0.20776E-02   -0.31159E-02
  8771    0.23749E+00    0.25881E-02    0.20766E-02   -0.31146E-02
  8772    0.23749E+00    0.25869E-02    0.20756E-02   -0.31132E-02
  8773    0.23752E+00    0.25857E-02    0.20746E-02   -0.31117E-02
  8774    0.23757E+00    0.25845E-02    0.20736E-02   -0.31102E-02
  8775    0.23763E+00    0.25834E-02    0.20726E-02   -0.31087E-02
  8776    0.23770E+00    0.25822E-02    0.20717E-02   -0.31071E-02
  8777    0.23777E+00    0.25810E-02    0.20707E-02   -0.31056E-02
  8778    0.23783E+00    0.25798E-02    0.20697E-02   -0.31041E-02
  8779    0.23789E+00    0.25786E-02    0.20687E-02   -0.31026E-02
  8780    0.23793E+00    0.25774E-02    0.20677E-02   -0.31011E-02
  8781    0.23795E+00    0.25763E-02    0.20667E-02   -0.30997E-02
  8782    0.23795E+00    0.25751E-02    0.20657E-02   -0.30984E-02
  8783    0.23792E+00    0.25739E-02    0.20647E-02   -0.30971E-02
  8784    0.23786E+00    0.25727E-02    0.20637E-02   -0.30959E-02
  8785    0.23777E+00    0.25716E-02    0.20627E-02   -0.30948E-02
  8786    0.23764E+00    0.25704E-02    0.20617E-02   -0.30938E-02
  8787    0.23749E+00    0.25692E-02    0.20607E-02   -0.30929E-02
  8788    0.23731E+00    0.25681E-02    0.20597E-02   -0.30920E-02
  8789    0.23711E+00    0.25669E-02    0.20587E-02   -0.30912E-02
  8790    0.23689E+00    0.25657E-02    0.20577E-02   -0.30904E-02
  8791    0.23665E+00    0.25646E-02    0.20567E-02   -0.30897E-02
  8792    0.23641E+00    0.25634E-02    0.20557E-02   -0.30891E-02
  8793    0.23616E+00    0.25623E-02    0.20547E-02   -0.30884E-02
  8794    0.23592E+00    0.25611E-02    0.20537E-02   -0.30877E-02
  8795    0.23568E+00    0.25599E-02    0.20527E-02   -0.30870E-02
  8796    0.23546E+00    0.25588E-02    0.20517E-02   -0.30863E-02
  8797    0.23526E+00    0.25577E-02    0.20507E-02   -0.30856E-02
  8798    0.23508E+00    0.25565E-02    0.20497E-02   -0.30847E-02
  8799    0.23494E+00    0.25554E-02    0.20487E-02   -0.30839E-02
  8800    0.23482E+00    0.25542E-02    0.20477E-02   -0.30829E-02
  8801    0.23473E+00    0.25531E-02    0.20467E-02   -0.30819E-02
  8802    0.23467E+00    0.25520E-02    0.20457E-02   -0.30808E-02
  8803    0.23464E+00    0.25509E-02    0.20447E-02   -0.30797E-02
  8804    0.23464E+00    0.25498E-02    0.20437E-02   -0.30784E-02
  8805    0.23466E+00    0.25487E-02    0.20427E-02   -0.30772E-02
  8806    0.23470E+00    0.25475E-02    0.20417E-02   -0.30758E-02
  8807    0.23475E+00    0.25464E-02    0.20407E-02   -0.30745E-02
  8808    0.23482E+00    0.25453E-02    0.20397E-02   -0.30731E-02
  8809    0.23488E+00    0.25442E-02    0.20387E-02   -0.30717E-02
  8810    0.23495E+00    0.25431E-02    0.20377E-02   -0.30703E-02
  8811    0.23500E+00    0.25421E-02    0.20367E-02   -0.30689E-02
  8812    0.23504E+00    0.25410E-02    0.20357E-02   -0.30676E-02
  8813    0.23506E+00    0.25399E-02    0.20347E-02   -0.30663E-02
  8814    0.23506E+00    0.25388E-02    0.20337E-02   -0.30651E-02
  8815    0.23503E+00    0.25377E-02    0.20327E-02   -0.30639E-02
  8816    0.23497E+00    0.25366E-02    0.20316E-02   -0.30628E-02
  8817    0.23488E+00    0.25355E-02    0.20306E-02   -0.30618E-02
  8818    0.23476E+00    0.25344E-02    0.20296E-02   -0.30609E-02
  8819    0.23461E+00    0.25334E-02    0.20286E-02   -0.30600E-02
  8820    0.23443E+00    0.25323E-02    0.20276E-02   -0.30592E-02
  8821    0.23423E+00    0.25312E-02    0.20266E-02   -0.30584E-02
  8822    0.23401E+00    0.25301E-02    0.20256E-02   -0.30577E-02
  8823    0.23378E+00    0.25290E-02    0.20246E-02   -0.30571E-02
  8824    0.23353E+00    0.25280E-02    0.20236E-02   -0.30564E-02
  8825    0.23329E+00    0.25269E-02    0.20226E-02   -0.30558E-02
  8826    0.23304E+00    0.25258E-02    0.20216E-02   -0.30551E-02
  8827    0.23281E+00    0.25247E-02    0.20207E-02   -0.30545E-02
  8828    0.23259E+00    0.25237E-02    0.20197E-02   -0.30538E-02
  8829    0.23238E+00    0.25226E-02    0.20187E-02   -0.30530E-02
  8830    0.23220E+00    0.25216E-02    0.20177E-02   -0.30522E-02
  8831    0.23205E+00    0.25205E-02    0.20167E-02   -0.30513E-02
  8832    0.23193E+00    0.25195E-02    0.20157E-02   -0.30504E-02
  8833    0.23183E+00    0.25184E-02    0.20146E-02   -0.30494E-02
  8834    0.23177E+00    0.25174E-02    0.20136E-02   -0.30483E-02
  8835    0.23174E+00    0.25164E-02    0.20126E-02   -0.30471E-02
  8836    0.23173E+00    0.25153E-02    0.20116E-02   -0.30458E-02
  8837    0.23174E+00    0.25143E-02    0.20106E-02   -0.30445E-02
  8838    0.23178E+00    0.25133E-02    0.20096E-02   -0.30431E-02
  8839    0.23183E+00    0.25123E-02    0.20086E-02   -0.30417E-02
  8840    0.23188E+00    0.25112E-02    0.20076E-02   -0.30403E-02
