#    L    TT             EE             BB             TE          
   394   0.178087E+04   0.215982E+02   0.434532E-01   0.111401E+02
   395   0.177414E+04   0.215989E+02   0.435884E-01   0.921305E+01
   396   0.176792E+04   0.215959E+02   0.437243E-01   0.729329E+01
   397   0.176202E+04   0.215892E+02   0.438610E-01   0.537956E+01
   398   0.175664E+04   0.215780E+02   0.439983E-01   0.347317E+01
   399   0.175163E+04   0.215631E+02   0.441364E-01   0.157502E+01
   400   0.174700E+04   0.215445E+02   0.442753E-01  -0.314010E+00
   401   0.174283E+04   0.215216E+02   0.444149E-01  -0.219330E+01
   402   0.173910E+04   0.214942E+02   0.445552E-01  -0.406194E+01
   403   0.173574E+04   0.214639E+02   0.446964E-01  -0.591931E+01
   404   0.173277E+04   0.214292E+02   0.448384E-01  -0.776389E+01
   405   0.173024E+04   0.213901E+02   0.449812E-01  -0.959644E+01
   406   0.172802E+04   0.213481E+02   0.451248E-01  -0.114148E+02
   407   0.172624E+04   0.213016E+02   0.452693E-01  -0.132204E+02
   408   0.172484E+04   0.212514E+02   0.454147E-01  -0.150089E+02
   409   0.172389E+04   0.211982E+02   0.455609E-01  -0.167824E+02
   410   0.172324E+04   0.211399E+02   0.457080E-01  -0.185403E+02
   411   0.172304E+04   0.210785E+02   0.458560E-01  -0.202802E+02
   412   0.172314E+04   0.210135E+02   0.460049E-01  -0.220030E+02
   413   0.172361E+04   0.209447E+02   0.461547E-01  -0.237071E+02
   414   0.172439E+04   0.208722E+02   0.463055E-01  -0.253926E+02
   415   0.172561E+04   0.207968E+02   0.464572E-01  -0.270571E+02
   416   0.172714E+04   0.207170E+02   0.466098E-01  -0.287022E+02
   417   0.172897E+04   0.206342E+02   0.467634E-01  -0.303271E+02
   418   0.173117E+04   0.205464E+02   0.469179E-01  -0.319288E+02
   419   0.173374E+04   0.204563E+02   0.470734E-01  -0.335082E+02
   420   0.173661E+04   0.203634E+02   0.472299E-01  -0.350653E+02
   421   0.173986E+04   0.202667E+02   0.473873E-01  -0.365985E+02
   422   0.174341E+04   0.201664E+02   0.475458E-01  -0.381086E+02
   423   0.174718E+04   0.200625E+02   0.477052E-01  -0.395935E+02
   424   0.175126E+04   0.199556E+02   0.478656E-01  -0.410539E+02
   425   0.175571E+04   0.198451E+02   0.480270E-01  -0.424875E+02
   426   0.176045E+04   0.197323E+02   0.481894E-01  -0.438951E+02
   427   0.176543E+04   0.196159E+02   0.483529E-01  -0.452774E+02
   428   0.177071E+04   0.194965E+02   0.485173E-01  -0.466307E+02
   429   0.177622E+04   0.193743E+02   0.486827E-01  -0.479565E+02
   430   0.178210E+04   0.192498E+02   0.488491E-01  -0.492546E+02
   431   0.178821E+04   0.191217E+02   0.490166E-01  -0.505238E+02
   432   0.179448E+04   0.189906E+02   0.491850E-01  -0.517645E+02
   433   0.180112E+04   0.188581E+02   0.493545E-01  -0.529741E+02
   434   0.180791E+04   0.187219E+02   0.495249E-01  -0.541553E+02
   435   0.181492E+04   0.185842E+02   0.496964E-01  -0.553059E+02
   436   0.182223E+04   0.184435E+02   0.498688E-01  -0.564260E+02
   437   0.182976E+04   0.182998E+02   0.500423E-01  -0.575141E+02
   438   0.183744E+04   0.181540E+02   0.502168E-01  -0.585703E+02
   439   0.184540E+04   0.180066E+02   0.503922E-01  -0.595958E+02
   440   0.185352E+04   0.178563E+02   0.505686E-01  -0.605881E+02
   441   0.186187E+04   0.177038E+02   0.507460E-01  -0.615491E+02
   442   0.187029E+04   0.175492E+02   0.509244E-01  -0.624768E+02
   443   0.187901E+04   0.173932E+02   0.511037E-01  -0.633719E+02
   444   0.188788E+04   0.172358E+02   0.512840E-01  -0.642331E+02
   445   0.189692E+04   0.170749E+02   0.514653E-01  -0.650611E+02
   446   0.190603E+04   0.169141E+02   0.516475E-01  -0.658543E+02
   447   0.191537E+04   0.167518E+02   0.518306E-01  -0.666149E+02
   448   0.192479E+04   0.165868E+02   0.520146E-01  -0.673415E+02
   449   0.193443E+04   0.164210E+02   0.521996E-01  -0.680324E+02
   450   0.194422E+04   0.162544E+02   0.523855E-01  -0.686899E+02
   451   0.195408E+04   0.160857E+02   0.525722E-01  -0.693117E+02
   452   0.196402E+04   0.159162E+02   0.527598E-01  -0.699000E+02
   453   0.197417E+04   0.157459E+02   0.529483E-01  -0.704525E+02
   454   0.198433E+04   0.155741E+02   0.531377E-01  -0.709707E+02
   455   0.199457E+04   0.154016E+02   0.533279E-01  -0.714548E+02
   456   0.200502E+04   0.152276E+02   0.535189E-01  -0.718982E+02
   457   0.201540E+04   0.150537E+02   0.537108E-01  -0.723145E+02
   458   0.202593E+04   0.148791E+02   0.539034E-01  -0.726860E+02
   459   0.203654E+04   0.147045E+02   0.540968E-01  -0.730276E+02
   460   0.204723E+04   0.145285E+02   0.542910E-01  -0.733336E+02
   461   0.205792E+04   0.143526E+02   0.544859E-01  -0.736049E+02
   462   0.206869E+04   0.141761E+02   0.546816E-01  -0.738358E+02
   463   0.207946E+04   0.140003E+02   0.548780E-01  -0.740440E+02
   464   0.209024E+04   0.138245E+02   0.550750E-01  -0.742014E+02
   465   0.210101E+04   0.136488E+02   0.552728E-01  -0.743362E+02
   466   0.211186E+04   0.134725E+02   0.554712E-01  -0.744272E+02
   467   0.212278E+04   0.132970E+02   0.556702E-01  -0.744886E+02
   468   0.213363E+04   0.131222E+02   0.558699E-01  -0.745133E+02
   469   0.214448E+04   0.129468E+02   0.560701E-01  -0.745081E+02
   470   0.215540E+04   0.127729E+02   0.562710E-01  -0.744661E+02
   471   0.216611E+04   0.126004E+02   0.564724E-01  -0.743871E+02
   472   0.217696E+04   0.124280E+02   0.566743E-01  -0.742781E+02
   473   0.218773E+04   0.122565E+02   0.568768E-01  -0.741321E+02
   474   0.219851E+04   0.120864E+02   0.570797E-01  -0.739562E+02
   475   0.220928E+04   0.119164E+02   0.572831E-01  -0.737433E+02
   476   0.221991E+04   0.117486E+02   0.574869E-01  -0.734958E+02
   477   0.223047E+04   0.115816E+02   0.576912E-01  -0.732229E+02
   478   0.224102E+04   0.114153E+02   0.578959E-01  -0.729070E+02
   479   0.225150E+04   0.112513E+02   0.581009E-01  -0.725714E+02
   480   0.226191E+04   0.110888E+02   0.583063E-01  -0.721981E+02
   481   0.227224E+04   0.109279E+02   0.585120E-01  -0.717904E+02
   482   0.228257E+04   0.107691E+02   0.587180E-01  -0.713540E+02
   483   0.229269E+04   0.106119E+02   0.589243E-01  -0.708909E+02
   484   0.230266E+04   0.104569E+02   0.591308E-01  -0.703955E+02
   485   0.231269E+04   0.103034E+02   0.593376E-01  -0.698692E+02
   486   0.232258E+04   0.101529E+02   0.595445E-01  -0.693140E+02
   487   0.233233E+04   0.100047E+02   0.597516E-01  -0.687299E+02
   488   0.234193E+04   0.985796E+01   0.599589E-01  -0.681163E+02
   489   0.235146E+04   0.971423E+01   0.601663E-01  -0.674747E+02
   490   0.236091E+04   0.957346E+01   0.603737E-01  -0.668043E+02
   491   0.237008E+04   0.943495E+01   0.605812E-01  -0.661082E+02
   492   0.237924E+04   0.929943E+01   0.607888E-01  -0.653855E+02
   493   0.238825E+04   0.916548E+01   0.609963E-01  -0.646351E+02
   494   0.239712E+04   0.903590E+01   0.612039E-01  -0.638604E+02
   495   0.240577E+04   0.890861E+01   0.614113E-01  -0.630601E+02
   496   0.241428E+04   0.878501E+01   0.616187E-01  -0.622356E+02
   497   0.242263E+04   0.866439E+01   0.618260E-01  -0.613863E+02
   498   0.243084E+04   0.854607E+01   0.620332E-01  -0.605148E+02
   499   0.243897E+04   0.843214E+01   0.622402E-01  -0.596186E+02
   500   0.244688E+04   0.832051E+01   0.624470E-01  -0.587017E+02
   501   0.245450E+04   0.821327E+01   0.626535E-01  -0.577628E+02
   502   0.246210E+04   0.810973E+01   0.628599E-01  -0.568019E+02
   503   0.246942E+04   0.800920E+01   0.630659E-01  -0.558212E+02
   504   0.247652E+04   0.791236E+01   0.632717E-01  -0.548194E+02
   505   0.248361E+04   0.781993E+01   0.634771E-01  -0.537999E+02
   506   0.249034E+04   0.773134E+01   0.636821E-01  -0.527608E+02
   507   0.249700E+04   0.764631E+01   0.638868E-01  -0.517042E+02
   508   0.250336E+04   0.756582E+01   0.640910E-01  -0.506294E+02
   509   0.250958E+04   0.748897E+01   0.642948E-01  -0.495392E+02
   510   0.251550E+04   0.741640E+01   0.644981E-01  -0.484330E+02
   511   0.252135E+04   0.734781E+01   0.647009E-01  -0.473108E+02
   512   0.252691E+04   0.728364E+01   0.649031E-01  -0.461740E+02
   513   0.253231E+04   0.722369E+01   0.651048E-01  -0.450241E+02
   514   0.253750E+04   0.716822E+01   0.653059E-01  -0.438609E+02
   515   0.254246E+04   0.711719E+01   0.655064E-01  -0.426846E+02
   516   0.254720E+04   0.707064E+01   0.657063E-01  -0.414966E+02
   517   0.255165E+04   0.702874E+01   0.659055E-01  -0.402976E+02
   518   0.255595E+04   0.699133E+01   0.661039E-01  -0.390885E+02
   519   0.256009E+04   0.695863E+01   0.663017E-01  -0.378685E+02
   520   0.256395E+04   0.693057E+01   0.664987E-01  -0.366406E+02
   521   0.256751E+04   0.690722E+01   0.666949E-01  -0.354047E+02
   522   0.257086E+04   0.688878E+01   0.668903E-01  -0.341610E+02
   523   0.257405E+04   0.687512E+01   0.670849E-01  -0.329109E+02
   524   0.257702E+04   0.686624E+01   0.672786E-01  -0.316550E+02
   525   0.257964E+04   0.686228E+01   0.674715E-01  -0.303928E+02
   526   0.258210E+04   0.686323E+01   0.676634E-01  -0.291263E+02
   527   0.258448E+04   0.686910E+01   0.678544E-01  -0.278563E+02
   528   0.258650E+04   0.687989E+01   0.680444E-01  -0.265842E+02
   529   0.258830E+04   0.689587E+01   0.682335E-01  -0.253086E+02
   530   0.258981E+04   0.691683E+01   0.684215E-01  -0.240331E+02
   531   0.259131E+04   0.694271E+01   0.686086E-01  -0.227548E+02
   532   0.259238E+04   0.697379E+01   0.687945E-01  -0.214774E+02
   533   0.259322E+04   0.700992E+01   0.689794E-01  -0.202009E+02
   534   0.259385E+04   0.705117E+01   0.691632E-01  -0.189260E+02
   535   0.259424E+04   0.709761E+01   0.693459E-01  -0.176534E+02
   536   0.259442E+04   0.714910E+01   0.695274E-01  -0.163832E+02
   537   0.259444E+04   0.720571E+01   0.697078E-01  -0.151169E+02
   538   0.259411E+04   0.726758E+01   0.698870E-01  -0.138551E+02
   539   0.259362E+04   0.733443E+01   0.700650E-01  -0.125985E+02
   540   0.259291E+04   0.740668E+01   0.702417E-01  -0.113480E+02
   541   0.259191E+04   0.748391E+01   0.704172E-01  -0.101036E+02
   542   0.259077E+04   0.756632E+01   0.705915E-01  -0.886729E+01
   543   0.258934E+04   0.765399E+01   0.707645E-01  -0.763879E+01
   544   0.258776E+04   0.774677E+01   0.709362E-01  -0.641904E+01
   545   0.258590E+04   0.784466E+01   0.711065E-01  -0.520861E+01
   546   0.258389E+04   0.794744E+01   0.712755E-01  -0.400853E+01
   547   0.258158E+04   0.805532E+01   0.714432E-01  -0.281911E+01
   548   0.257912E+04   0.816829E+01   0.716095E-01  -0.164137E+01
   549   0.257644E+04   0.828633E+01   0.717745E-01  -0.475988E+00
   550   0.257353E+04   0.840946E+01   0.719380E-01   0.676448E+00
   551   0.257047E+04   0.853766E+01   0.721002E-01   0.181535E+01
   552   0.256712E+04   0.867094E+01   0.722609E-01   0.293967E+01
   553   0.256362E+04   0.880793E+01   0.724202E-01   0.404919E+01
   554   0.255990E+04   0.895137E+01   0.725780E-01   0.514313E+01
   555   0.255597E+04   0.909920E+01   0.727344E-01   0.622069E+01
   556   0.255183E+04   0.925211E+01   0.728893E-01   0.728172E+01
   557   0.254754E+04   0.940942E+01   0.730427E-01   0.832454E+01
   558   0.254304E+04   0.957248E+01   0.731947E-01   0.934966E+01
   559   0.253832E+04   0.973922E+01   0.733451E-01   0.103563E+02
   560   0.253352E+04   0.991033E+01   0.734940E-01   0.113432E+02
   561   0.252838E+04   0.100865E+02   0.736414E-01   0.123101E+02
   562   0.252321E+04   0.102676E+02   0.737873E-01   0.132565E+02
   563   0.251783E+04   0.104525E+02   0.739317E-01   0.141835E+02
   564   0.251229E+04   0.106429E+02   0.740745E-01   0.150865E+02
   565   0.250653E+04   0.108364E+02   0.742158E-01   0.159687E+02
   566   0.250063E+04   0.110348E+02   0.743555E-01   0.168274E+02
   567   0.249457E+04   0.112369E+02   0.744936E-01   0.176634E+02
   568   0.248837E+04   0.114440E+02   0.746303E-01   0.184751E+02
   569   0.248196E+04   0.116555E+02   0.747653E-01   0.192647E+02
   570   0.247547E+04   0.118705E+02   0.748988E-01   0.200273E+02
   571   0.246877E+04   0.120899E+02   0.750307E-01   0.207650E+02
   572   0.246193E+04   0.123130E+02   0.751611E-01   0.214777E+02
   573   0.245502E+04   0.125396E+02   0.752899E-01   0.221634E+02
   574   0.244797E+04   0.127706E+02   0.754171E-01   0.228234E+02
   575   0.244077E+04   0.130045E+02   0.755428E-01   0.234556E+02
   576   0.243350E+04   0.132426E+02   0.756669E-01   0.240613E+02
   577   0.242601E+04   0.134843E+02   0.757894E-01   0.246392E+02
   578   0.241845E+04   0.137290E+02   0.759104E-01   0.251886E+02
   579   0.241081E+04   0.139778E+02   0.760298E-01   0.257101E+02
   580   0.240309E+04   0.142295E+02   0.761477E-01   0.262016E+02
   581   0.239510E+04   0.144841E+02   0.762640E-01   0.266652E+02
   582   0.238709E+04   0.147423E+02   0.763788E-01   0.270988E+02
   583   0.237902E+04   0.150032E+02   0.764920E-01   0.275018E+02
   584   0.237087E+04   0.152671E+02   0.766037E-01   0.278754E+02
   585   0.236264E+04   0.155337E+02   0.767139E-01   0.282182E+02
   586   0.235428E+04   0.158025E+02   0.768226E-01   0.285303E+02
   587   0.234591E+04   0.160748E+02   0.769298E-01   0.288118E+02
   588   0.233740E+04   0.163492E+02   0.770354E-01   0.290612E+02
   589   0.232882E+04   0.166265E+02   0.771396E-01   0.292799E+02
   590   0.232017E+04   0.169052E+02   0.772423E-01   0.294673E+02
   591   0.231152E+04   0.171875E+02   0.773436E-01   0.296227E+02
   592   0.230280E+04   0.174705E+02   0.774433E-01   0.297454E+02
   593   0.229401E+04   0.177570E+02   0.775417E-01   0.298375E+02
   594   0.228509E+04   0.180449E+02   0.776386E-01   0.298961E+02
   595   0.227616E+04   0.183336E+02   0.777341E-01   0.299234E+02
   596   0.226730E+04   0.186257E+02   0.778282E-01   0.299171E+02
   597   0.225837E+04   0.189171E+02   0.779209E-01   0.298787E+02
   598   0.224957E+04   0.192112E+02   0.780122E-01   0.298074E+02
   599   0.224064E+04   0.195066E+02   0.781022E-01   0.297039E+02
   600   0.223163E+04   0.198033E+02   0.781908E-01   0.295668E+02
   601   0.222263E+04   0.201014E+02   0.782781E-01   0.293969E+02
   602   0.221362E+04   0.203995E+02   0.783641E-01   0.291935E+02
   603   0.220455E+04   0.206995E+02   0.784488E-01   0.289586E+02
   604   0.219561E+04   0.209996E+02   0.785322E-01   0.286903E+02
   605   0.218661E+04   0.213003E+02   0.786144E-01   0.283893E+02
   606   0.217768E+04   0.216016E+02   0.786953E-01   0.280557E+02
   607   0.216855E+04   0.219036E+02   0.787750E-01   0.276893E+02
   608   0.215962E+04   0.222063E+02   0.788535E-01   0.272904E+02
   609   0.215077E+04   0.225082E+02   0.789309E-01   0.268587E+02
   610   0.214186E+04   0.228101E+02   0.790071E-01   0.263945E+02
   611   0.213301E+04   0.231126E+02   0.790822E-01   0.258984E+02
   612   0.212424E+04   0.234157E+02   0.791561E-01   0.253710E+02
   613   0.211541E+04   0.237161E+02   0.792290E-01   0.248103E+02
   614   0.210672E+04   0.240177E+02   0.793007E-01   0.242178E+02
   615   0.209803E+04   0.243178E+02   0.793715E-01   0.235940E+02
   616   0.208942E+04   0.246185E+02   0.794412E-01   0.229391E+02
   617   0.208095E+04   0.249184E+02   0.795100E-01   0.222529E+02
   618   0.207248E+04   0.252175E+02   0.795777E-01   0.215349E+02
   619   0.206401E+04   0.255164E+02   0.796445E-01   0.207877E+02
   620   0.205575E+04   0.258124E+02   0.797104E-01   0.200094E+02
   621   0.204743E+04   0.261082E+02   0.797754E-01   0.192006E+02
   622   0.203924E+04   0.264024E+02   0.798396E-01   0.183615E+02
   623   0.203120E+04   0.266945E+02   0.799029E-01   0.174941E+02
   624   0.202317E+04   0.269851E+02   0.799653E-01   0.165972E+02
   625   0.201521E+04   0.272741E+02   0.800270E-01   0.156708E+02
   626   0.200739E+04   0.275616E+02   0.800879E-01   0.147164E+02
   627   0.199972E+04   0.278470E+02   0.801481E-01   0.137340E+02
   628   0.199212E+04   0.281302E+02   0.802075E-01   0.127237E+02
   629   0.198467E+04   0.284111E+02   0.802663E-01   0.116861E+02
   630   0.197723E+04   0.286898E+02   0.803244E-01   0.106205E+02
   631   0.196993E+04   0.289663E+02   0.803819E-01   0.952964E+01
   632   0.196284E+04   0.292398E+02   0.804388E-01   0.841151E+01
   633   0.195576E+04   0.295117E+02   0.804951E-01   0.726812E+01
   634   0.194889E+04   0.297793E+02   0.805509E-01   0.609950E+01
   635   0.194216E+04   0.300452E+02   0.806062E-01   0.490604E+01
   636   0.193544E+04   0.303088E+02   0.806610E-01   0.368842E+01
   637   0.192894E+04   0.305674E+02   0.807153E-01   0.244620E+01
   638   0.192258E+04   0.308244E+02   0.807692E-01   0.118140E+01
   639   0.191637E+04   0.310770E+02   0.808227E-01  -0.106767E+00
   640   0.191030E+04   0.313274E+02   0.808758E-01  -0.141678E+01
   641   0.190438E+04   0.315741E+02   0.809286E-01  -0.274860E+01
   642   0.189854E+04   0.318165E+02   0.809811E-01  -0.410147E+01
   643   0.189291E+04   0.320566E+02   0.810332E-01  -0.547491E+01
   644   0.188750E+04   0.322910E+02   0.810852E-01  -0.686827E+01
   645   0.188217E+04   0.325224E+02   0.811369E-01  -0.828126E+01
   646   0.187698E+04   0.327501E+02   0.811884E-01  -0.971322E+01
   647   0.187208E+04   0.329735E+02   0.812398E-01  -0.111640E+02
   648   0.186719E+04   0.331932E+02   0.812910E-01  -0.126317E+02
   649   0.186258E+04   0.334079E+02   0.813421E-01  -0.141171E+02
   650   0.185812E+04   0.336181E+02   0.813931E-01  -0.156188E+02
   651   0.185381E+04   0.338254E+02   0.814441E-01  -0.171366E+02
   652   0.184964E+04   0.340275E+02   0.814951E-01  -0.186700E+02
   653   0.184575E+04   0.342239E+02   0.815461E-01  -0.202175E+02
   654   0.184194E+04   0.344165E+02   0.815971E-01  -0.217784E+02
   655   0.183827E+04   0.346047E+02   0.816481E-01  -0.233533E+02
   656   0.183489E+04   0.347878E+02   0.816993E-01  -0.249409E+02
   657   0.183165E+04   0.349659E+02   0.817506E-01  -0.265397E+02
   658   0.182849E+04   0.351394E+02   0.818020E-01  -0.281503E+02
   659   0.182568E+04   0.353080E+02   0.818536E-01  -0.297713E+02
   660   0.182303E+04   0.354707E+02   0.819054E-01  -0.314019E+02
   661   0.182052E+04   0.356284E+02   0.819575E-01  -0.330409E+02
   662   0.181824E+04   0.357817E+02   0.820098E-01  -0.346893E+02
   663   0.181610E+04   0.359299E+02   0.820624E-01  -0.363459E+02
   664   0.181419E+04   0.360716E+02   0.821153E-01  -0.380086E+02
   665   0.181242E+04   0.362082E+02   0.821685E-01  -0.396781E+02
   666   0.181087E+04   0.363397E+02   0.822222E-01  -0.413529E+02
   667   0.180953E+04   0.364653E+02   0.822762E-01  -0.430330E+02
   668   0.180826E+04   0.365858E+02   0.823306E-01  -0.447177E+02
   669   0.180734E+04   0.367003E+02   0.823854E-01  -0.464057E+02
   670   0.180650E+04   0.368090E+02   0.824407E-01  -0.480955E+02
   671   0.180594E+04   0.369132E+02   0.824965E-01  -0.497884E+02
   672   0.180546E+04   0.370102E+02   0.825529E-01  -0.514830E+02
   673   0.180525E+04   0.371028E+02   0.826097E-01  -0.531773E+02
